WISE Name,Catalog,GLong,GLat,RA,Dec,Radius,HII Region,Membership,VLSR,VLSR (Mol.),Molecule,KDAR,Dist.,Err Dist.,Dist. Method,RGal,z
G270.423-00.947,C,270.423,-0.947,137.393,-49.285,227,,,,,,,,,,,
G270.494-01.081,C,270.494,-1.080,137.316,-49.428,341,,,,,,,,,,,
G270.547-01.221,C,270.547,-1.221,137.213,-49.562,413,,,,,,,,,,,
G270.562+00.823,Q,270.562,0.823,139.481,-48.164,89,,G270.294+00.848,,,,,,,,,
G270.617-01.123,C,270.617,-1.122,137.398,-49.547,433,,,,,,,,,,,
G270.820+00.693,Q,270.820,0.693,139.613,-48.440,112,,,,"-0.6;6.4",12CO,,,,,,
G270.832-01.265,C,270.832,-1.265,137.463,-49.801,110,,,,,,,,,,,
G270.888-00.720,C,270.888,-0.720,138.136,-49.469,200,,,,5.7;41.5,12CO,,,,,,
G271.008+01.415,Q,271.008,1.416,140.581,-48.063,81,,,,,,,,,,,
G271.601-00.522,Q,271.601,-0.522,139.118,-49.847,97,,,,,,,,,,,
G271.738-02.271,Q,271.738,-2.270,137.270,-51.149,73,,,,,,,,,,,
G272.408-02.157,Q,272.408,-2.157,138.134,-51.561,149,,,,,,,,,,,
G273.713-01.371,C,273.713,-1.371,140.515,-51.946,101,,,,34.5,CS,F,06.4,01.4,OG (Mol)/Kin,10.3,-153
G273.768-01.311,C,273.768,-1.310,140.647,-51.942,101,,,,,,,,,,,
G273.996+00.316,C,273.996,0.316,142.719,-50.928,280,,,,,,,,,,,
G274.004-01.152,K,274.004,-1.152,141.100,-51.995,424,G274.013-01.141; RCW42,,39.0,,,F,06.9,01.4,OG/Kin,10.6,-138
G274.026-01.405,Q,274.026,-1.404,140.838,-52.190,107,,,,,,,,,,,
G274.058-00.987,Q,274.058,-0.986,141.350,-51.914,97,,G274.013-01.141,,,,,,,,,
G274.122-01.133,G,274.122,-1.132,141.259,-52.063,198,,G274.013-01.141,,,,,,,,,
G274.209-01.109,G,274.209,-1.108,141.388,-52.106,173,,G274.013-01.141,,,,,,,,,
G274.275-01.135,Q,274.275,-1.134,141.436,-52.171,74,,G274.013-01.141,,,,,,,,,
G274.700-01.462,Q,274.700,-1.462,141.563,-52.702,108,,,,2.5;36.7,12CO,,,,,,
G274.905-01.046,Q,274.905,-1.046,142.281,-52.543,124,,,,"-0.0;74.2",12CO,,,,,,
G274.943-01.657,Q,274.943,-1.657,141.628,-53.011,96,,,,,,,,,,,
G275.107-01.683,Q,275.107,-1.683,141.795,-53.143,64,,,,,,,,,,,
G275.116-02.129,Q,275.116,-2.129,141.287,-53.470,78,,,,,,,,,,,
G275.708-02.240,C,275.708,-2.240,141.876,-53.961,334,,,,,,,,,,,
G275.812-02.578,Q,275.812,-2.578,141.603,-54.277,116,,,,,,,,,,,
G275.977-01.005,Q,275.977,-1.005,143.628,-53.243,124,,,,,,,,,,,
G276.010-01.788,Q,276.010,-1.788,142.775,-53.840,72,,,,1.3;52.8,12CO,,,,,,
G276.071-02.976,Q,276.071,-2.975,141.447,-54.742,133,,,,,,,,,,,
G276.516-02.451,Q,276.516,-2.451,142.630,-54.670,95,,,,,,,,,,,
G276.962-02.042,C,276.962,-2.041,143.677,-54.672,218,,,,,,,,,,,
G277.521-01.273,Q,277.521,-1.272,145.280,-54.470,322,,,,,,,,,,,
G277.628-01.053,Q,277.628,-1.052,145.666,-54.374,61,,,,"-6.2;58.6",12CO,,,,,,
G277.633-01.040,Q,277.633,-1.039,145.687,-54.367,61,,,,"-6.2;58.6",12CO,,,,,,
G277.731+00.647,Q,277.731,0.647,147.646,-53.137,795,,,,,,,,,,,
G278.354-00.894,Q,278.354,-0.894,146.797,-54.723,108,,,,,,,,,,,
G278.623-00.378,Q,278.623,-0.377,147.723,-54.495,148,,,,,,,,,,,
G278.739-02.503,C,278.739,-2.502,145.475,-56.197,489,,,,,,,,,,,
G279.409-01.709,C,279.409,-1.708,147.311,-56.023,449,,,,,,,,,,,
G279.428-00.942,C,279.428,-0.942,148.196,-55.440,310,,,,,,,,,,,
G279.820-02.681,Q,279.820,-2.681,146.758,-57.033,95,,,,,,,,,,,
G280.133+00.147,Q,280.133,0.147,150.344,-55.013,99,,,,,,,,,,,
G280.421-01.775,C,280.421,-1.775,148.657,-56.710,532,,,,,,,,,,,
G280.626-01.186,C,280.626,-1.186,149.607,-56.372,207,,,,28.6,CS,F,07.1,01.4,OG (Mol)/Kin,10.0,-146
G280.764-01.330,C,280.764,-1.329,149.646,-56.570,84,,,,-7.7,CS,T,01.6,00.7,TP/Kin (Mol),08.4,-036
G280.778-01.064,Q,280.778,-1.063,149.959,-56.367,112,,,,,,,,,,,
G280.903-00.522,C,280.903,-0.522,150.724,-56.010,441,,,,,,,,,,,
G280.989-01.527,K,280.989,-1.527,149.752,-56.864,254,G281.013-01.528,G281.013-01.528,-5.0,,,,,,,,
G281.047-01.541,G,281.047,-1.541,149.821,-56.910,116,,G281.013-01.528,,-8.7,13CO,T,01.6,00.3,TP/Kin (Mol),08.3,-043
G281.060-01.737,Q,281.060,-1.736,149.622,-57.073,69,,,,,,,,,,,
G281.095-01.594,G,281.095,-1.594,149.832,-56.981,116,,G281.162-01.640,,,,,,,,,
G281.175-01.645,K,281.175,-1.645,149.892,-57.070,189,G281.162-01.640,G281.162-01.640,-7.0,-6.2,CS,T,01.6,00.3,TP/Kin,08.3,-047
G281.219-01.256,Q,281.219,-1.256,150.387,-56.787,69,,,,-4.1,13CO,,,,,,
G281.259-01.690,Q,281.259,-1.689,149.965,-57.157,69,,,,,,,,,,,
G281.515-01.814,Q,281.515,-1.813,150.204,-57.410,217,,,,,,,,,,,
G281.560-02.478,C,281.560,-2.478,149.515,-57.965,210,,,,-27.5,CS,T,01.7,00.1,TP/Kin (Mol),08.3,-073
G281.584-00.971,K,281.584,-0.971,151.231,-56.776,122,G281.595-00.969,,2.0,-2.1,CS,,,,,,
G281.598-00.929,Q,281.598,-0.928,151.298,-56.749,82,,,,,,,,,,,
G281.648-02.066,Q,281.648,-2.065,150.117,-57.691,116,,,,,,,,,,,
G281.678-01.772,Q,281.678,-1.771,150.492,-57.475,233,,,,,,,,,,,
G281.752-02.002,C,281.752,-2.001,150.344,-57.703,402,,,,,,,,,,,
G281.803-02.080,C,281.803,-2.079,150.333,-57.796,123,,,,,,,,,,,
G281.840-01.609,C,281.840,-1.609,150.914,-57.441,113,,,,-7.1,CS,,,,,,
G281.865-01.649,Q,281.865,-1.649,150.907,-57.488,78,,,,,,,,,,,
G281.874-02.745,Q,281.874,-2.745,149.677,-58.368,86,,,,,,,,,,,
G281.913-01.389,C,281.913,-1.388,151.266,-57.306,223,,,,,,,,,,,
G281.920-02.720,Q,281.920,-2.719,149.777,-58.376,196,,,,,,,,,,,
G282.015-00.997,G,282.015,-0.996,151.843,-57.049,284,,G282.026-01.181,,,,,,,,,
G282.027-01.182,K,282.027,-1.182,151.661,-57.207,496,G282.026-01.181,G282.026-01.181,19.0,,,F,06.4,01.3,OG/Kin,09.5,-131
G282.049-00.570,Q,282.049,-0.570,152.347,-56.722,87,,,,,,,,,,,
G282.182-00.025,C,282.182,-0.025,153.112,-56.352,597,,,,,,,,,,,
G282.208-00.482,C,282.208,-0.481,152.677,-56.741,98,,,,,,,,,,,
G282.221-00.447,Q,282.221,-0.447,152.732,-56.721,63,,,,,,,,,,,
G282.226-01.810,K,282.226,-1.809,151.273,-57.831,236,G282.260-01.810,,-15.0,,,T,01.8,00.1,TP/Kin,08.3,-056
G282.233-00.816,Q,282.233,-0.816,152.361,-57.029,122,,G282.240-01.099,,,,,,,,,
G282.261-00.471,C,282.261,-0.470,152.768,-56.763,116,,,,,,,,,,,
G282.281-00.573,C,282.281,-0.573,152.690,-56.858,100,,,,,,,,,,,
G282.331-01.797,K,282.331,-1.796,151.446,-57.882,297,G282.260-01.810,,-15.0,,,T,01.8,00.1,TP/Kin,08.3,-056
G282.332-00.580,Q,282.332,-0.579,152.760,-56.893,45,,,,,,,,,,,
G282.333-01.391,Q,282.333,-1.390,151.895,-57.555,87,,G282.240-01.099,,,,,,,,,
G282.354-00.554,Q,282.354,-0.553,152.820,-56.884,66,,,,,,,,,,,
G282.372-01.044,K,282.372,-1.043,152.328,-57.295,1280,G282.240-01.099,G282.240-01.099,-2.0,,,,,,,,
G282.400-01.454,Q,282.400,-1.454,151.927,-57.645,75,,,,,,,,,,,
G282.494-02.656,C,282.494,-2.655,150.726,-58.671,212,,,,,,,,,,,
G282.613-02.397,C,282.613,-2.396,151.205,-58.533,273,,,,,,,,,,,
G282.642-00.856,K,282.642,-0.856,152.936,-57.297,279,G282.632-00.853,G282.632-00.853,0.0,,,,,,,,
G282.676-00.732,C,282.676,-0.731,153.119,-57.214,93,,,,,,,,,,,
G282.726-00.878,G,282.726,-0.877,153.042,-57.363,119,,G282.632-00.853,,,,,,,,,
G282.788-01.321,C,282.788,-1.320,152.664,-57.761,117,,,,,,,,,,,
G282.804-02.540,C,282.804,-2.540,151.338,-58.762,666,,,,,,,,,,,
G282.842-01.252,Q,282.842,-1.251,152.821,-57.736,84,,,,,,,,,,,
G282.866-01.035,C,282.866,-1.034,153.089,-57.571,89,,,,,,,,,,,
G282.887-01.069,C,282.887,-1.069,153.085,-57.612,288,,,,,,,,,,,
G282.962-00.380,C,282.962,-0.380,153.920,-57.085,107,,,,,,,,,,,
G283.013-01.564,Q,283.013,-1.564,152.748,-58.090,190,,,,,,,,,,,
G283.040-01.107,C,283.040,-1.106,153.280,-57.729,94,,,,,,,,,,,
G283.098-00.400,C,283.098,-0.399,154.108,-57.177,106,,,,,,,,,,,
G283.121-00.988,K,283.121,-0.987,153.531,-57.677,145,G283.131-00.984,G283.131-00.984,-1.0,,,,,,,,
G283.131-01.004,G,283.132,-1.004,153.530,-57.697,44,,G283.131-00.984,,,,,,,,,
G283.133-00.607,G,283.133,-0.606,153.948,-57.369,301,,G283.312-00.566,,,,,,,,,
G283.140-00.490,C,283.140,-0.489,154.080,-57.275,240,,,,,,,,,,,
G283.157-00.334,C,283.157,-0.333,154.266,-57.155,172,,,,,,,,,,,
G283.164-01.016,Q,283.164,-1.015,153.568,-57.724,67,,G283.131-00.984,,,,,,,,,
G283.231-00.930,C,283.231,-0.930,153.762,-57.691,142,,,,-8.0,CS,,,,,,
G283.242-01.330,Q,283.242,-1.329,153.355,-58.028,128,,,,,,,,,,,
G283.259-01.342,Q,283.259,-1.342,153.369,-58.047,67,,,,,,,,,,,
G283.261-02.725,Q,283.261,-2.724,151.844,-59.179,166,,,,,,,,,,,
G283.267-00.483,Q,283.267,-0.482,154.282,-57.340,323,,G283.312-00.566,,,,,,,,,
G283.318-01.059,K,283.318,-1.059,153.761,-57.847,357,G283.329-01.050,,16.0,,,F,06.3,01.3,OG/Kin,09.4,-116
G283.322-00.557,K,283.322,-0.556,154.291,-57.432,161,G283.312-00.566,G283.312-00.566,6.0,,,F,05.2,01.4,OG/Kin,08.9,-050
G283.323-00.718,K,283.323,-0.717,154.126,-57.566,772,G283.312-00.566,G283.312-00.566,6.0,,,F,05.2,01.4,OG/Kin,08.9,-065
G283.399-00.846,C,283.399,-0.845,154.111,-57.715,461,,,,,,,,,,,
G283.532-00.864,Q,283.532,-0.864,154.299,-57.805,67,,,,,,,,,,,
G283.616-00.914,Q,283.616,-0.913,154.379,-57.892,88,,,,,,,,,,,
G283.619-01.549,C,283.619,-1.549,153.711,-58.422,135,,,,,,,,,,,
G283.650-01.319,C,283.650,-1.319,154.006,-58.248,135,,,,,,,,,,,
G283.729-00.774,G,283.729,-0.773,154.701,-57.838,203,,G283.978-00.920,,,,,,,,,
G283.832-00.730,G,283.832,-0.730,154.908,-57.858,165,,G283.978-00.920,,,,,,,,,
G283.855-01.280,C,283.855,-1.279,154.372,-58.329,110,,,,,,,,,,,
G283.886-00.596,Q,283.886,-0.596,155.130,-57.775,88,,,,,,,,,,,
G283.895-00.956,K,283.895,-0.955,154.774,-58.081,755,G283.978-00.920,G283.978-00.920,3.0,,,F,05.0,01.5,OG/Kin,08.8,-082
G284.014-00.857,G,284.014,-0.857,155.065,-58.064,66,,G283.978-00.920,,8.9,CS,F,05.7,01.4,OG (Mol)/Kin,09.0,-085
G284.253-00.348,K,284.253,-0.347,155.961,-57.764,1332,G284.308-00.334; RCW49; Westerlund 2,,0.0,,,,,,,,
G284.269-01.144,C,284.269,-1.144,155.174,-58.443,95,,,,,,,,,,,
G284.362+00.025,G,284.362,0.026,156.503,-57.506,281,,G284.308-00.334,,,,,,,,,
G284.378-01.056,Q,284.378,-1.056,155.439,-58.429,266,,,,,,,,,,,
G284.620+00.202,Q,284.620,0.203,157.085,-57.490,33,,,,,,,,,,,
G284.636-00.497,K,284.636,-0.496,156.423,-58.094,204,G284.650-00.484,,5.0,,,F,05.4,01.4,OG/Kin,08.8,-046
G284.653-00.777,Q,284.653,-0.777,156.168,-58.341,232,,,,,,,,,,,
G284.682+00.271,G,284.682,0.271,157.250,-57.464,92,,G284.723+00.313,,,,,,,,,
G284.702-01.035,Q,284.702,-1.034,155.985,-58.584,87,,,,,,,,,,,
G284.712+00.317,K,284.712,0.318,157.342,-57.440,201,G284.723+00.313,G284.723+00.313,10.0,,,F,06.0,01.3,OG/Kin,09.1,0033
G284.756-03.068,Q,284.756,-3.068,153.883,-60.316,116,,,,,,,,,,,
G284.796-00.848,Q,284.796,-0.847,156.328,-58.476,145,,,,,,,,,,,
G284.902+00.060,C,284.902,0.060,157.397,-57.758,148,,,,,,,,,,,
G284.938-00.862,Q,284.938,-0.862,156.544,-58.564,54,,,,,,,,,,,
G285.260-00.051,K,285.260,-0.051,157.868,-58.037,399,G285.253-00.053,,-2.0,,,,,,,,
G285.285-03.001,Q,285.285,-3.001,154.849,-60.554,85,,,,,,,,,,,
G285.316-03.368,Q,285.316,-3.368,154.489,-60.877,113,,,,,,,,,,,
G285.346+00.771,C,285.346,0.771,158.784,-57.371,181,,,,,,,,,,,
G285.353+00.004,C,285.353,0.004,158.072,-58.037,134,,,,-2.0,CS,,,,,,
G285.433+00.391,Q,285.433,0.392,158.570,-57.743,75,,,,,,,,,,,
G285.550+00.583,Q,285.550,0.583,158.939,-57.636,97,,,,,,,,,,,
G285.556+00.528,Q,285.556,0.529,158.898,-57.686,74,,,,,,,,,,,
G285.596-00.850,C,285.596,-0.849,157.639,-58.895,117,,,,9.8,CS,F,06.2,01.3,OG (Mol)/Kin,09.1,-091
G285.603+00.008,Q,285.603,0.009,158.485,-58.160,51,,,,,,,,,,,
G285.626-00.828,C,285.626,-0.827,157.710,-58.892,118,,,,,,,,,,,
G285.663-01.654,Q,285.663,-1.653,156.936,-59.618,59,,,,,,,,,,,
G285.719-01.643,C,285.719,-1.642,157.042,-59.638,127,,,,,,,,,,,
G285.783-00.691,Q,285.783,-0.691,158.106,-58.854,61,,,,,,,,,,,
G285.802-01.621,Q,285.802,-1.620,157.205,-59.662,44,,,,,,,,,,,
G285.808+00.106,C,285.808,0.107,158.914,-58.177,1053,,,,,,,,,,,
G285.832-00.602,Q,285.832,-0.602,158.275,-58.803,101,,,,,,,,,,,
G285.848-00.988,C,285.848,-0.987,157.922,-59.143,411,,,,,,,,,,,
G285.903+04.517,C,285.903,4.517,162.814,-54.332,238,,,,,,,,,,,
G286.072-01.827,C,286.072,-1.826,157.452,-59.978,77,,,,,,,,,,,
G286.124-00.061,Q,286.124,-0.061,159.280,-58.479,78,,G286.195-00.163,,,,,,,,,
G286.128-01.581,C,286.128,-1.581,157.799,-59.796,227,,,,,,,,,,,
G286.134-01.409,Q,286.134,-1.408,157.984,-59.651,68,,,,,,,,,,,
G286.169-00.581,C,286.169,-0.580,158.860,-58.953,155,,,,,,,,,,,
G286.191+00.173,C,286.191,0.174,159.611,-58.308,153,,,,-19.0,CS,T,02.4,00.1,TP/Kin (Mol),08.2,0007
G286.225-01.375,C,286.225,-1.374,158.174,-59.668,71,,,,,,,,,,,
G286.226-01.351,Q,286.226,-1.351,158.199,-59.648,46,,,,,,,,,,,
G286.231-01.318,Q,286.231,-1.318,158.240,-59.622,62,,,,,,,,,,,
G286.234+00.253,Q,286.234,0.254,159.756,-58.259,85,,,,,,,,,,,
G286.260-00.155,K,286.260,-0.154,159.419,-58.627,622,G286.195-00.163,G286.195-00.163,-18.0,,,T,02.4,00.1,TP/Kin,08.2,-006
G286.260-00.328,Q,286.260,-0.327,159.255,-58.778,79,,G286.195-00.163,,,,,,,,,
G286.290+00.202,Q,286.290,0.202,159.802,-58.331,80,,,,,,,,,,,
G286.362-00.297,G,286.362,-0.296,159.456,-58.801,131,,G286.195-00.163,,,,,,,,,
G286.376-00.257,G,286.376,-0.257,159.517,-58.774,86,,G286.195-00.163,,,,,,,,,
G286.391-01.351,K,286.391,-1.351,158.481,-59.731,189,G286.401-01.346,,38.0,39.3,CS,F,09.2,01.4,OG/Kin,10.6,-216
G286.412-01.468,K,286.412,-1.467,158.400,-59.842,89,G286.417-01.476,,38.0,,,F,09.2,01.4,OG/Kin,10.6,-235
G286.439-01.496,K,286.439,-1.495,158.419,-59.880,89,G286.417-01.476,,38.0,,,F,09.2,01.4,OG/Kin,10.6,-239
G286.439-00.142,Q,286.439,-0.141,159.731,-58.704,136,,G286.195-00.163,,,,,,,,,
G286.455-00.252,G,286.455,-0.252,159.655,-58.808,180,,G286.195-00.163,,,,,,,,,
G286.468-00.358,C,286.468,-0.358,159.576,-58.907,314,,,,,,,,,,,
G286.601-01.923,C,286.601,-1.923,158.267,-60.331,163,,,,,,,,,,,
G286.676+00.769,Q,286.676,0.769,160.958,-58.017,155,,,,,,,,,,,
G286.861+02.894,C,286.861,2.895,163.049,-56.211,129,,,,-15.0,CS,T,02.5,00.1,TP/Kin (Mol),08.1,0124
G286.916-01.108,Q,286.916,-1.108,159.625,-59.780,69,,,,,,,,,,,
G286.951-00.955,C,286.951,-0.954,159.834,-59.663,71,,,,34.5,13CO,F,08.9,01.3,OG (Mol)/Kin,10.4,-149
G287.025-00.321,C,287.025,-0.321,160.559,-59.143,135,,,,-20.2,13CO,T,02.5,00.1,TP/Kin (Mol),08.1,-013
G287.219-03.060,C,287.219,-3.059,158.178,-61.623,207,,,,,,,,,,,
G287.247+00.355,K,287.247,0.355,161.552,-58.650,333,G287.247+00.355,,-18.0,,,T,02.5,00.1,TP/Kin,08.1,0015
G287.374+00.646,Q,287.374,0.646,162.025,-58.449,105,,,,0.9,CS,,,,,08.7,
G287.441-00.406,Q,287.441,-0.406,161.199,-59.414,73,,,,,,,,,,,
G287.456+00.061,C,287.456,0.061,161.649,-59.007,54,,,,,,,,,,,
G287.524-00.735,K,287.524,-0.735,161.040,-59.743,2283,G287.393-00.630,,-17.0,,,T,02.6,00.1,TP/Kin,08.1,-032
G287.814-00.817,K,287.814,-0.817,161.474,-59.951,80,G287.782-00.819,,-21.3,-15.0,90GHz,T,02.6,00.1,TP/Kin,08.1,-037
G288.074-01.642,C,288.074,-1.641,161.163,-60.802,99,,,,,,,,,,,
G288.211+01.246,Q,288.211,1.247,163.963,-58.282,85,,,,,,,,,,,
G288.223+00.444,C,288.223,0.445,163.314,-59.010,231,,,,,,,,,,,
G288.230-01.153,Q,288.230,-1.152,161.906,-60.441,81,,,,,,,,,,,
G288.233-01.118,Q,288.233,-1.117,161.944,-60.411,95,,,,,,,,,,,
G288.335-00.586,Q,288.335,-0.585,162.611,-59.983,70,,,,,,,,,,,
G288.425+00.697,C,288.425,0.698,163.880,-58.870,351,,,,,,,,,,,
G288.463+00.966,Q,288.463,0.967,164.168,-58.644,99,,,,,,,,,,,
G288.485+01.010,Q,288.485,1.010,164.242,-58.613,85,,,,,,,,,,,
G288.670-00.324,Q,288.670,-0.324,163.442,-59.897,70,,,,23.1,CS,F,08.2,01.3,OG (Mol)/Kin,09.7,-046
G288.675+00.634,Q,288.675,0.634,164.265,-59.034,77,,,,5.8,CS,F,06.5,01.3,OG (Mol)/Kin,08.9,0071
G288.739+00.912,C,288.739,0.913,164.606,-58.809,274,,,,,,,,,,,
G288.823-00.088,C,288.823,-0.087,163.920,-59.750,43,,,,,,,,,,,
G288.842+01.503,Q,288.842,1.504,165.258,-58.315,110,,,,,,,,,,,
G288.851-00.108,C,288.851,-0.108,163.953,-59.781,95,,,,,,,,,,,
G288.878+00.049,C,288.878,0.049,164.135,-59.650,157,,,,,,,,,,,
G288.928-00.010,C,288.928,-0.009,164.175,-59.724,214,,,,,,,,,,,
G288.929-00.118,C,288.929,-0.118,164.085,-59.823,102,,,,,,,,,,,
G288.943-00.440,Q,288.943,-0.439,163.834,-60.119,47,,,,,,,,,,,
G288.962-00.028,C,288.962,-0.027,164.221,-59.755,65,,,,,,,,,,,
G288.968-00.663,Q,288.968,-0.663,163.684,-60.332,65,,,,,,,,,,,
G288.976+00.791,C,288.976,0.792,164.924,-59.019,71,,,,,,,,,,,
G288.979-00.417,G,288.979,-0.417,163.918,-60.115,153,,G289.063-00.355,,,,,,,,,
G289.041+00.005,Q,289.041,0.005,164.390,-59.759,46,,,,,,,,,,,
G289.046-00.835,Q,289.046,-0.835,163.675,-60.520,67,,,,,,,,,,,
G289.059-00.519,Q,289.059,-0.518,163.976,-60.240,54,,,,,,,,,,,
G289.074-00.662,Q,289.074,-0.662,163.878,-60.377,50,,,,,,,,,,,
G289.077-00.346,K,289.077,-0.345,164.158,-60.092,396,G289.063-00.355,G289.063-00.355,19.0,,,F,07.9,01.2,OG/Kin,09.5,-047
G289.083-00.412,G,289.083,-0.411,164.112,-60.154,56,,G289.063-00.355,,,,,,,,,
G289.109-01.107,C,289.109,-1.106,163.550,-60.792,87,,,,,,,,,,,
G289.111-00.434,G,289.111,-0.434,164.143,-60.187,79,,G289.063-00.355,,,,,,,,,
G289.149-00.184,C,289.149,-0.184,164.425,-59.976,150,,,,,,,,,,,
G289.188-00.293,G,289.188,-0.292,164.404,-60.091,87,,G289.063-00.355,,,,,,,,,
G289.226-00.395,C,289.226,-0.394,164.386,-60.200,82,,,,,,,,,,,
G289.242+00.374,C,289.242,0.375,165.058,-59.508,194,,,,,,,,,,,
G289.249-01.423,C,289.249,-1.422,163.526,-61.138,81,,,,,,,,,,,
G289.287-00.686,C,289.287,-0.686,164.247,-60.490,154,,,,,,,,,,,
G289.375-00.715,C,289.375,-0.714,164.385,-60.553,134,,,,,,,,,,,
G289.432-00.042,Q,289.432,-0.041,165.058,-59.966,201,,,,,,,,,,,
G289.470-00.928,C,289.470,-0.927,164.376,-60.786,88,,,,,,,,,,,
G289.476-00.899,C,289.476,-0.899,164.411,-60.763,112,,,,,,,,,,,
G289.505+00.127,C,289.505,0.128,165.330,-59.842,155,,,,,,,,,,,
G289.513-00.535,C,289.513,-0.535,164.793,-60.448,129,,,,,,,,,,,
G289.553+00.095,Q,289.553,0.096,165.391,-59.891,55,,,,,,,,,,,
G289.582-00.636,C,289.582,-0.636,164.834,-60.569,103,,,,,,,,,,,
G289.612-00.611,C,289.612,-0.610,164.911,-60.558,217,,,,,,,,,,,
G289.677+00.149,C,289.677,0.149,165.660,-59.893,161,,,,,,,,,,,
G289.710-00.664,Q,289.710,-0.663,165.047,-60.647,42,,,,,,,,,,,
G289.720-01.597,G,289.720,-1.597,164.254,-61.498,173,,G289.755-01.152,,,,,,,,,
G289.769-01.220,G,289.769,-1.220,164.680,-61.177,59,,G289.755-01.152,,,,,,,,,
G289.785-03.238,Q,289.785,-3.237,162.843,-63.003,140,,,,,,,,,,,
G289.799-00.839,G,289.799,-0.839,165.064,-60.844,225,,G289.878-00.792,,,,,,,,,
G289.806-01.242,K,289.806,-1.242,164.730,-61.213,1088,G289.755-01.152,G289.755-01.152,22.0,,,F,08.4,01.2,OG/Kin,09.7,-181
G289.822-01.657,C,289.822,-1.656,164.395,-61.595,80,,,,,,,,,,,
G289.874-00.752,G,289.874,-0.751,165.278,-60.795,151,,G289.878-00.792,,,,,,,,,
G289.880-00.801,K,289.880,-0.800,165.248,-60.842,115,G289.878-00.792,G289.878-00.792,22.0,20.2,CS,F,08.4,01.2,OG/Kin,09.7,-117
G289.897-00.548,C,289.897,-0.547,165.492,-60.618,391,,,,,,,,,,,
G289.904-01.700,C,289.904,-1.699,164.513,-61.669,65,,,,,,,,,,,
G289.911-00.859,Q,289.911,-0.859,165.257,-60.908,67,,,,,,,,,,,
G289.920-00.914,Q,289.920,-0.914,165.227,-60.962,51,,,,,,,,,,,
G289.929-00.784,Q,289.929,-0.784,165.354,-60.847,98,,,,,,,,,,,
G289.944-00.889,C,289.944,-0.889,165.293,-60.949,102,,,,32.8,CS,F,09.4,01.3,OG (Mol)/Kin,10.3,-146
G289.966-00.962,C,289.966,-0.961,165.273,-61.024,173,,,,,,,,,,,
G289.980-00.781,C,289.980,-0.780,165.452,-60.865,102,,,,,,,,,,,
G290.012-00.867,C,290.012,-0.867,165.439,-60.957,102,,,,,,,,,,,
G290.034-01.826,Q,290.034,-1.826,164.649,-61.838,127,,,,,,,,,,,
G290.213-00.650,Q,290.213,-0.650,165.998,-60.840,128,,,,,,,,,,,
G290.215-00.814,Q,290.215,-0.813,165.866,-60.991,61,,,,,,,,,,,
G290.288-00.844,Q,290.288,-0.844,165.979,-61.048,64,,,,,,,,,,,
G290.321-03.024,C,290.321,-3.023,164.111,-63.044,466,,,,,,,,,,,
G290.323-02.984,C,290.323,-2.983,164.152,-63.009,108,,,,,,,,,,,
G290.353-02.832,Q,290.353,-2.832,164.354,-62.885,74,,,,,,,,,,,
G290.385-01.042,C,290.385,-1.042,165.998,-61.268,67,,,,,,,,,,,
G290.470-01.185,C,290.470,-1.184,166.041,-61.433,446,,,,,,,,,,,
G290.555-01.038,Q,290.555,-1.038,166.325,-61.333,174,,,,,,,,,,,
G290.631-00.777,Q,290.631,-0.776,166.685,-61.122,125,,,,,,,,,,,
G290.674-00.133,C,290.674,-0.132,167.280,-60.546,181,,,,,,,,,,,
G290.714+00.244,K,290.714,0.244,167.645,-60.213,588,G290.646+00.256,,-28.0,,,T,03.0,00.1,TP/Kin,08.0,0012
G290.940-00.879,Q,290.940,-0.878,167.194,-61.337,106,,G291.059-00.770,,,,,,,,,
G291.030-00.785,K,291.030,-0.784,167.442,-61.284,266,G291.059-00.770,G291.059-00.770,17.0,,,F,08.2,01.2,OG/Kin,09.4,-111
G291.046-02.079,C,291.046,-2.079,166.404,-62.483,243,,,,,,,,,,,
G291.070-00.794,C,291.070,-0.793,167.512,-61.308,62,,,,20.0,CS,F,08.5,01.2,OG (Mol)/Kin,09.6,-117
G291.154-00.321,G,291.154,-0.320,168.043,-60.901,90,,G291.205-00.267,,,,,,,,,
G291.186-00.274,G,291.186,-0.273,168.139,-60.870,90,,G291.205-00.267,,,,,,,,,
G291.202-00.295,G,291.202,-0.295,168.154,-60.896,90,,G291.205-00.267,,,,,,,,,
G291.214-00.246,K,291.214,-0.245,168.214,-60.854,245,G291.205-00.267,G291.205-00.267,9.0,,,F,07.4,01.2,OG/Kin,09.0,-031
G291.255-00.776,G,291.255,-0.776,167.883,-61.362,83,,G291.284-00.713,,-24.1,13CO,T,03.1,00.1,TP/Kin (Mol),07.9,-041
G291.281-00.726,K,291.281,-0.725,167.973,-61.324,446,G291.284-00.713,G291.284-00.713,-25.0,,,T,03.1,00.1,TP/Kin,07.9,-039
G291.352-01.237,Q,291.352,-1.236,167.707,-61.825,72,,,,,,,,,,,
G291.357-00.417,Q,291.357,-0.417,168.357,-61.066,63,,,,,,,,,,,
G291.405-00.873,C,291.405,-0.873,168.098,-61.508,59,,,,,,,,,,,
G291.467-00.143,K,291.467,-0.142,168.775,-60.851,304,G291.466-00.128,,6.0,,,F,07.2,01.2,OG/Kin,08.9,-017
